Action,Prefix,Two-letter ISO Country Code,Description,Country Subdivision
,,,,
add,35586494,AL,Amc Fixed,Albania
,,,,
add,35586524,AL,Amc Fixed,Albania
,,,,
add,35586560,AL,Amc Fixed,Albania
,,,,
add,35586572,AL,Amc Fixed,Albania
,,,,
add,35586582,AL,Amc Fixed,Albania
,,,,
add,35586622,AL,Amc Fixed,Albania
,,,,
add,35586630,AL,Amc Fixed,Albania
,,,,
add,35586672,AL,Amc Fixed,Albania
,,,,
add,35586750,AL,Amc Fixed,Albania
,,,,
add,35586796,AL,Amc Fixed,Albania
,,,,
add,35586820,AL,Amc Fixed,Albania
,,,,
add,35586850,AL,Amc Fixed,Albania
,,,,
add,35586880,AL,Amc Fixed,Albania
,,,,
add,35586892,AL,Amc Fixed,Albania
,,,,
add,35586922,AL,Amc Fixed,Albania
,,,,
add,35586930,AL,Amc Fixed,Albania
,,,,
add,35586972,AL,Amc Fixed,Albania
,,,,
add,35587142,AL,Amc Fixed,Albania
,,,,
add,35587150,AL,Amc Fixed,Albania
,,,,
add,35587151,AL,Amc Fixed,Albania
,,,,
add,35587174,AL,Amc Fixed,Albania
,,,,
add,35587184,AL,Amc Fixed,Albania
,,,,
add,35587194,AL,Amc Fixed,Albania
,,,,
add,35587224,AL,Amc Fixed,Albania
,,,,
add,35587270,AL,Amc Fixed,Albania
,,,,
add,35587294,AL,Amc Fixed,Albania
,,,,
add,35587322,AL,Amc Fixed,Albania
,,,,
add,35587392,AL,Amc Fixed,Albania
,,,,
add,35587442,AL,Amc Fixed,Albania
,,,,
add,35587482,AL,Amc Fixed,Albania
,,,,
add,35587540,AL,Amc Fixed,Albania
,,,,
add,35587562,AL,Amc Fixed,Albania
,,,,
add,35587622,AL,Amc Fixed,Albania
,,,,
add,35587652,AL,Amc Fixed,Albania
,,,,
add,35587672,AL,Amc Fixed,Albania
,,,,
add,35587692,AL,Amc Fixed,Albania
,,,,
add,35587722,AL,Amc Fixed,Albania
,,,,
add,35587760,AL,Amc Fixed,Albania
,,,,
add,35587790,AL,Amc Fixed,Albania
,,,,
add,35588140,AL,Amc Fixed,Albania
,,,,
add,35588162,AL,Amc Fixed,Albania
,,,,
add,35588194,AL,Amc Fixed,Albania
,,,,
add,35588222,AL,Amc Fixed,Albania
,,,,
add,35588262,AL,Amc Fixed,Albania
,,,,
add,35588274,AL,Amc Fixed,Albania
,,,,
add,35588294,AL,Amc Fixed,Albania
,,,,
add,35588324,AL,Amc Fixed,Albania
,,,,
add,35588364,AL,Amc Fixed,Albania
,,,,
add,35588372,AL,Amc Fixed,Albania
,,,,
add,35588392,AL,Amc Fixed,Albania
,,,,
add,35588440,AL,Amc Fixed,Albania
,,,,
add,35588480,AL,Amc Fixed,Albania
,,,,
add,35588540,AL,Amc Fixed,Albania
,,,,
add,35588562,AL,Amc Fixed,Albania
,,,,
add,35588590,AL,Amc Fixed,Albania
,,,,
add,35588640,AL,Amc Fixed,Albania
,,,,
add,35588682,AL,Amc Fixed,Albania
,,,,
add,35588692,AL,Amc Fixed,Albania
,,,,
add,35588722,AL,Amc Fixed,Albania
,,,,
add,35588750,AL,Amc Fixed,Albania
,,,,
add,35588770,AL,Amc Fixed,Albania
,,,,
add,35588790,AL,Amc Fixed,Albania
,,,,
add,35589140,AL,Amc Fixed,Albania
,,,,
add,35589146,AL,Amc Fixed,Albania
,,,,
add,35589164,AL,Amc Fixed,Albania
,,,,
add,35589192,AL,Amc Fixed,Albania
,,,,
add,35589224,AL,Amc Fixed,Albania
,,,,
add,35589280,AL,Amc Fixed,Albania
,,,,
add,35589324,AL,Amc Fixed,Albania
,,,,
add,35589422,AL,Amc Fixed,Albania
,,,,
add,35589480,AL,Amc Fixed,Albania
,,,,
add,35589524,AL,Amc Fixed,Albania
,,,,
add,35589562,AL,Amc Fixed,Albania
,,,,
add,35589590,AL,Amc Fixed,Albania
,,,,
add,35568,AL,Amc Mobile,Albania
,,,,
add,35567,AL,Eagle Mobile,Albania
,,,,
add,355,AL,Other,Albania
,,,,
add,35566,AL,Plus Mobile,Albania
,,,,
add,3554249,AL,Special Services,Albania
,,,,
add,3554250,AL,Special Services,Albania
,,,,
add,3554251,AL,Special Services,Albania
,,,,
add,3554252,AL,Special Services,Albania
,,,,
add,355422,AL,Tirana,Albania
,,,,
add,355423,AL,Tirana,Albania
,,,,
add,355424,AL,Tirana,Albania
,,,,
add,35569,AL,Vodafone Mobile,Albania
,,,,
add,2136,DZ,Mpta Mobile,Algeria
,,,,
add,21377,DZ,Orascom Mobile,Algeria
,,,,
add,21378,DZ,Orascom Mobile,Algeria
,,,,
add,21379,DZ,Orascom Mobile,Algeria
,,,,
add,213,DZ,Other,Algeria
,,,,
add,2135,DZ,Wataniya Mobile,Algeria
,,,,
add,16842,AS,Mobile,American Samoa
,,,,
add,168473,AS,Mobile,American Samoa
,,,,
add,1684,AS,Other,American Samoa
,,,,
add,3763,AD,Mobile,Andorra
,,,,
add,3765,AD,Mobile,Andorra
,,,,
add,3766,AD,Mobile,Andorra
,,,,
add,376,AD,Other,Andorra
,,,,
add,24491,AO,Movicel Mobile,Angola
,,,,
add,24499,AO,Movicel Mobile,Angola
,,,,
add,244,AO,Other,Angola
,,,,
add,24492,AO,Unitel Mobile,Angola
,,,,
add,24493,AO,Unitel Mobile,Angola
,,,,
add,24494,AO,Unitel Mobile,Angola
,,,,
add,1264581,AI,Digicel Mobile,Anguilla
,,,,
add,1264582,AI,Digicel Mobile,Anguilla
,,,,
add,1264583,AI,Digicel Mobile,Anguilla
,,,,
add,1264584,AI,Digicel Mobile,Anguilla
,,,,
add,1264235,AI,Mobile,Anguilla
,,,,
add,1264469,AI,Mobile,Anguilla
,,,,
add,1264476,AI,Mobile,Anguilla
,,,,
add,1264536,AI,Mobile,Anguilla
,,,,
add,1264537,AI,Mobile,Anguilla
,,,,
add,1264538,AI,Mobile,Anguilla
,,,,
add,1264539,AI,Mobile,Anguilla
,,,,
add,1264543,AI,Mobile,Anguilla
,,,,
add,1264729,AI,Mobile,Anguilla
,,,,
add,1264772,AI,Mobile,Anguilla
,,,,
add,1264,AI,Other,Anguilla
,,,,
add,6721,AQ,All Country,Antarctica
,,,,
add,1268464,AG,Mobile,Antigua & Barbuda
,,,,
add,1268716,AG,Mobile,Antigua & Barbuda
,,,,
add,1268717,AG,Mobile,Antigua & Barbuda
,,,,
add,1268718,AG,Mobile,Antigua & Barbuda
,,,,
add,1268719,AG,Mobile,Antigua & Barbuda
,,,,
add,126872,AG,Mobile,Antigua & Barbuda
,,,,
add,1268732,AG,Mobile,Antigua & Barbuda
,,,,
add,1268734,AG,Mobile,Antigua & Barbuda
,,,,
add,1268736,AG,Mobile,Antigua & Barbuda
,,,,
add,1268764,AG,Mobile,Antigua & Barbuda
,,,,
add,126877,AG,Mobile,Antigua & Barbuda
,,,,
add,1268780,AG,Mobile,Antigua & Barbuda
,,,,
add,1268781,AG,Mobile,Antigua & Barbuda
,,,,
add,1268782,AG,Mobile,Antigua & Barbuda
,,,,
add,1268783,AG,Mobile,Antigua & Barbuda
,,,,
add,1268784,AG,Mobile,Antigua & Barbuda
,,,,
add,1268785,AG,Mobile,Antigua & Barbuda
,,,,
add,1268786,AG,Mobile,Antigua & Barbuda
,,,,
add,1268788,AG,Mobile,Antigua & Barbuda
,,,,
add,1268789,AG,Mobile,Antigua & Barbuda
,,,,
add,1268,AG,Other,Antigua & Barbuda
,,,,
add,5411,AR,Buenos Aires,Argentina
,,,,
add,54221,AR,Central,Argentina
,,,,
add,54223,AR,Central,Argentina
,,,,
add,54230,AR,Central,Argentina
,,,,
add,54236,AR,Central,Argentina
,,,,
add,54237,AR,Central,Argentina
,,,,
add,54249,AR,Central,Argentina
,,,,
add,54261,AR,Central,Argentina
,,,,
add,54264,AR,Central,Argentina
,,,,
add,54291,AR,Central,Argentina
,,,,
add,54299,AR,Central,Argentina
,,,,
add,54332,AR,Central,Argentina
,,,,
add,54336,AR,Central,Argentina
,,,,
add,54341,AR,Central,Argentina
,,,,
add,54342,AR,Central,Argentina
,,,,
add,54343,AR,Central,Argentina
,,,,
add,543462,AR,Central,Argentina
,,,,
add,543464,AR,Central,Argentina
,,,,
add,543476,AR,Central,Argentina
,,,,
add,54348,AR,Central,Argentina
,,,,
add,54351,AR,Central,Argentina
,,,,
add,54353,AR,Central,Argentina
,,,,
add,543541,AR,Central,Argentina
,,,,
add,543543,AR,Central,Argentina
,,,,
add,543571,AR,Central,Argentina
,,,,
add,54358,AR,Central,Argentina
,,,,
add,54362,AR,Central,Argentina
,,,,
add,543784,AR,Central,Argentina
,,,,
add,54379,AR,Central,Argentina
,,,,
add,549,AR,Mobile,Argentina
,,,,
add,54,AR,Other,Argentina
,,,,
add,37443,AM,Armentel Mobile,Armenia
,,,,
add,37491,AM,Armentel Mobile,Armenia
,,,,
add,37496,AM,Armentel Mobile,Armenia
,,,,
add,37499,AM,Armentel Mobile,Armenia
,,,,
add,37447,AM,Karabakh,Armenia
,,,,
add,37497,AM,Karabakh Mobile,Armenia
,,,,
add,37460,AM,Non Geographical,Armenia
,,,,
add,37441,AM,Orange Mobile,Armenia
,,,,
add,37455,AM,Orange Mobile,Armenia
,,,,
add,37495,AM,Orange Mobile,Armenia
,,,,
add,374,AM,Other,Armenia
,,,,
add,37449,AM,Viva Cell Mobile,Armenia
,,,,
add,37477,AM,Viva Cell Mobile,Armenia
,,,,
add,37493,AM,Viva Cell Mobile,Armenia
,,,,
add,37494,AM,Viva Cell Mobile,Armenia
,,,,
add,37498,AM,Viva Cell Mobile,Armenia
,,,,
add,37410,AM,Yerevan,Armenia
,,,,
add,29763,AW,Digicel Mobile,Aruba
,,,,
add,29764,AW,Digicel Mobile,Aruba
,,,,
add,29773,AW,Digicel Mobile,Aruba
,,,,
add,29774,AW,Digicel Mobile,Aruba
,,,,
add,29756,AW,Mobile,Aruba
,,,,
add,29759,AW,Mobile,Aruba
,,,,
add,297600,AW,Mobile,Aruba
,,,,
add,297622,AW,Mobile,Aruba
,,,,
add,29766,AW,Mobile,Aruba
,,,,
add,29769,AW,Mobile,Aruba
,,,,
add,29799,AW,Mobile,Aruba
,,,,
add,297,AW,Other,Aruba
,,,,
add,247,AC,All Country,Ascension Island
,,,,
add,61261,AU,Metro Cities,Australia
,,,,
add,61262,AU,Metro Cities,Australia
,,,,
add,6127,AU,Metro Cities,Australia
,,,,
add,6128,AU,Metro Cities,Australia
,,,,
add,6129,AU,Metro Cities,Australia
,,,,
add,6138,AU,Metro Cities,Australia
,,,,
add,6139,AU,Metro Cities,Australia
,,,,
add,6172,AU,Metro Cities,Australia
,,,,
add,6173,AU,Metro Cities,Australia
,,,,
add,61861,AU,Metro Cities,Australia
,,,,
add,61862,AU,Metro Cities,Australia
,,,,
add,61863,AU,Metro Cities,Australia
,,,,
add,61864,AU,Metro Cities,Australia
,,,,
add,61865,AU,Metro Cities,Australia
,,,,
add,61870,AU,Metro Cities,Australia
,,,,
add,61871,AU,Metro Cities,Australia
,,,,
add,61872,AU,Metro Cities,Australia
,,,,
add,61873,AU,Metro Cities,Australia
,,,,
add,61874,AU,Metro Cities,Australia
,,,,
add,61881,AU,Metro Cities,Australia
,,,,
add,61882,AU,Metro Cities,Australia
,,,,
add,61883,AU,Metro Cities,Australia
,,,,
add,61884,AU,Metro Cities,Australia
,,,,
add,61892,AU,Metro Cities,Australia
,,,,
add,61893,AU,Metro Cities,Australia
,,,,
add,61894,AU,Metro Cities,Australia
,,,,
add,6114,AU,Mobile,Australia
,,,,
add,6116,AU,Mobile,Australia
,,,,
add,614,AU,Mobile,Australia
,,,,
add,6114515,AU,Optus Mobile,Australia
,,,,
add,6114518,AU,Optus Mobile,Australia
,,,,
add,6114525,AU,Optus Mobile,Australia
,,,,
add,6114528,AU,Optus Mobile,Australia
,,,,
add,6114535,AU,Optus Mobile,Australia
,,,,
add,6114538,AU,Optus Mobile,Australia
,,,,
add,61401,AU,Optus Mobile,Australia
,,,,
add,61402,AU,Optus Mobile,Australia
,,,,
add,61403,AU,Optus Mobile,Australia
,,,,
add,61411,AU,Optus Mobile,Australia
,,,,
add,61412,AU,Optus Mobile,Australia
,,,,
add,61413,AU,Optus Mobile,Australia
,,,,
add,61421,AU,Optus Mobile,Australia
,,,,
add,61422,AU,Optus Mobile,Australia
,,,,
add,61423,AU,Optus Mobile,Australia
,,,,
add,61431,AU,Optus Mobile,Australia
,,,,
add,61432,AU,Optus Mobile,Australia
,,,,
add,61434,AU,Optus Mobile,Australia
,,,,
add,61435,AU,Optus Mobile,Australia
,,,,
add,61466,AU,Optus Mobile,Australia
,,,,
add,614683,AU,Optus Mobile,Australia
,,,,
add,614684,AU,Optus Mobile,Australia
,,,,
add,614685,AU,Optus Mobile,Australia
,,,,
add,614686,AU,Optus Mobile,Australia
,,,,
add,614687,AU,Optus Mobile,Australia
,,,,
add,614688,AU,Optus Mobile,Australia
,,,,
add,614689,AU,Optus Mobile,Australia
,,,,
add,61478,AU,Optus Mobile,Australia
,,,,
add,614790,AU,Optus Mobile,Australia
,,,,
add,614791,AU,Optus Mobile,Australia
,,,,
add,61481,AU,Optus Mobile,Australia
,,,,
add,61482,AU,Optus Mobile,Australia
,,,,
add,61,AU,Other,Australia
,,,,
add,6113,AU,Special Services,Australia
,,,,
add,6118,AU,Special Services,Australia
,,,,
add,61400,AU,Telstra Mobile,Australia
,,,,
add,61407,AU,Telstra Mobile,Australia
,,,,
add,61408,AU,Telstra Mobile,Australia
,,,,
add,61409,AU,Telstra Mobile,Australia
,,,,
add,61417,AU,Telstra Mobile,Australia
,,,,
add,61418,AU,Telstra Mobile,Australia
,,,,
add,61419,AU,Telstra Mobile,Australia
,,,,
add,61427,AU,Telstra Mobile,Australia
,,,,
add,61428,AU,Telstra Mobile,Australia
,,,,
add,61429,AU,Telstra Mobile,Australia
,,,,
add,61437,AU,Telstra Mobile,Australia
,,,,
add,61438,AU,Telstra Mobile,Australia
,,,,
add,61439,AU,Telstra Mobile,Australia
,,,,
add,614444,AU,Telstra Mobile,Australia
,,,,
add,61447,AU,Telstra Mobile,Australia
,,,,
add,61448,AU,Telstra Mobile,Australia
,,,,
add,61455,AU,Telstra Mobile,Australia
,,,,
add,61456,AU,Telstra Mobile,Australia
,,,,
add,61457,AU,Telstra Mobile,Australia
,,,,
add,61458,AU,Telstra Mobile,Australia
,,,,
add,61459,AU,Telstra Mobile,Australia
,,,,
add,61467,AU,Telstra Mobile,Australia
,,,,
add,614725,AU,Telstra Mobile,Australia
,,,,
add,614726,AU,Telstra Mobile,Australia
,,,,
add,614727,AU,Telstra Mobile,Australia
,,,,
add,614728,AU,Telstra Mobile,Australia
,,,,
add,614729,AU,Telstra Mobile,Australia
,,,,
add,61473,AU,Telstra Mobile,Australia
,,,,
add,61474,AU,Telstra Mobile,Australia
,,,,
add,61475,AU,Telstra Mobile,Australia
,,,,
add,61476,AU,Telstra Mobile,Australia
,,,,
add,61477,AU,Telstra Mobile,Australia
,,,,
add,61484,AU,Telstra Mobile,Australia
,,,,
add,61487,AU,Telstra Mobile,Australia
,,,,
add,614880,AU,Telstra Mobile,Australia
,,,,
add,614881,AU,Telstra Mobile,Australia
,,,,
add,614882,AU,Telstra Mobile,Australia
,,,,
add,614883,AU,Telstra Mobile,Australia
,,,,
add,614884,AU,Telstra Mobile,Australia
,,,,
add,614885,AU,Telstra Mobile,Australia
,,,,
add,614886,AU,Telstra Mobile,Australia
,,,,
add,614887,AU,Telstra Mobile,Australia
,,,,
add,614889,AU,Telstra Mobile,Australia
,,,,
add,61490,AU,Telstra Mobile,Australia
,,,,
add,614910,AU,Telstra Mobile,Australia
,,,,
add,614911,AU,Telstra Mobile,Australia
,,,,
add,614912,AU,Telstra Mobile,Australia
,,,,
add,614913,AU,Telstra Mobile,Australia
,,,,
add,614914,AU,Telstra Mobile,Australia
,,,,
add,61497,AU,Telstra Mobile,Australia
,,,,
add,61498,AU,Telstra Mobile,Australia
,,,,
add,61499,AU,Telstra Mobile,Australia
,,,,
add,61404,AU,Vodafone Mobile,Australia
,,,,
add,61405,AU,Vodafone Mobile,Australia
,,,,
add,61406,AU,Vodafone Mobile,Australia
,,,,
add,61410,AU,Vodafone Mobile,Australia
,,,,
add,61414,AU,Vodafone Mobile,Australia
,,,,
add,61415,AU,Vodafone Mobile,Australia
,,,,
add,61416,AU,Vodafone Mobile,Australia
,,,,
add,61420,AU,Vodafone Mobile,Australia
,,,,
add,61424,AU,Vodafone Mobile,Australia
,,,,
add,61426,AU,Vodafone Mobile,Australia
,,,,
add,61433,AU,Vodafone Mobile,Australia
,,,,
add,61449,AU,Vodafone Mobile,Australia
,,,,
add,61450,AU,Vodafone Mobile,Australia
,,,,
add,61451,AU,Vodafone Mobile,Australia
,,,,
add,61452,AU,Vodafone Mobile,Australia
,,,,
add,672,AQ,All Country,Australia Territories
,,,,
add,43501,AT,Corporate,Austria
,,,,
add,43502,AT,Corporate,Austria
,,,,
add,43503,AT,Corporate,Austria
,,,,
add,43504,AT,Corporate,Austria
,,,,
add,43505,AT,Corporate,Austria
,,,,
add,43506,AT,Corporate,Austria
,,,,
add,43507,AT,Corporate,Austria
,,,,
add,43508,AT,Corporate,Austria
,,,,
add,43509,AT,Corporate,Austria
,,,,
add,43517,AT,Corporate,Austria
,,,,
add,4357,AT,Corporate,Austria
,,,,
add,4359,AT,Corporate,Austria
,,,,
add,43660,AT,H3g Mobile,Austria
,,,,
add,4367833,AT,H3g Mobile,Austria
,,,,
add,4367890,AT,H3g Mobile,Austria
,,,,
add,4367891,AT,H3g Mobile,Austria
,,,,
add,4368183,AT,H3g Mobile,Austria
,,,,
add,43699,AT,H3g Mobile,Austria
,,,,
add,4368864,AT,Lycatel Mobile,Austria
,,,,
add,43661,AT,Mobile,Austria
,,,,
add,43663,AT,Mobile,Austria
,,,,
add,43665,AT,Mobile,Austria
,,,,
add,43667,AT,Mobile,Austria
,,,,
add,43670,AT,Mobile,Austria
,,,,
add,43677,AT,Mobile,Austria
,,,,
add,43678,AT,Mobile,Austria
,,,,
add,4368860,AT,Mobile,Austria
,,,,
add,4368861,AT,Mobile,Austria
,,,,
add,4368877,AT,Mobile,Austria
,,,,
add,436889,AT,Mobile,Austria
,,,,
add,43690,AT,Mobile,Austria
,,,,
add,43664,AT,Mobilkom Mobile,Austria
,,,,
add,43680,AT,Mobilkom Mobile,Austria
,,,,
add,43681,AT,Mobilkom Mobile,Austria
,,,,
add,43688,AT,Mobilkom Mobile,Austria
,,,,
add,4369981,AT,Mobilkom Mobile,Austria
,,,,
add,4369982,AT,Mobilkom Mobile,Austria
,,,,
add,4369988,AT,Mobilkom Mobile,Austria
,,,,
add,4369989,AT,Mobilkom Mobile,Austria
,,,,
add,43,AT,Other,Austria
,,,,
add,43711,AT,Special Services,Austria
,,,,
add,43730,AT,Special Services,Austria
,,,,
add,43740,AT,Special Services,Austria
,,,,
add,43810,AT,Special Services,Austria
,,,,
add,43820,AT,Special Services,Austria
,,,,
add,43650,AT,T-Mobile Mobile,Austria
,,,,
add,43676,AT,T-Mobile Mobile,Austria
,,,,
add,431,AT,Vienna,Austria
,,,,
add,99455,AZ,Bakcell Mobile,Azerbaijan
,,,,
add,99412,AZ,Baku,Azerbaijan
,,,,
add,99440,AZ,Catel Mobile,Azerbaijan
,,,,
add,99444,AZ,Mobile,Azerbaijan
,,,,
add,99450,AZ,Mobile,Azerbaijan
,,,,
add,99451,AZ,Mobile,Azerbaijan
,,,,
add,99460,AZ,Mobile,Azerbaijan
,,,,
add,99470,AZ,Mobile,Azerbaijan
,,,,
add,99477,AZ,Mobile,Azerbaijan
,,,,
add,994,AZ,Other,Azerbaijan
,,,,
add,1242357,BS,Mobile,Bahamas
,,,,
add,1242359,BS,Mobile,Bahamas
,,,,
add,1242375,BS,Mobile,Bahamas
,,,,
add,1242376,BS,Mobile,Bahamas
,,,,
add,1242395,BS,Mobile,Bahamas
,,,,
add,1242421,BS,Mobile,Bahamas
,,,,
add,1242422,BS,Mobile,Bahamas
,,,,
add,1242423,BS,Mobile,Bahamas
,,,,
add,1242424,BS,Mobile,Bahamas
,,,,
add,1242425,BS,Mobile,Bahamas
,,,,
add,1242426,BS,Mobile,Bahamas
,,,,
add,1242427,BS,Mobile,Bahamas
,,,,
add,1242428,BS,Mobile,Bahamas
,,,,
add,1242429,BS,Mobile,Bahamas
,,,,
add,1242431,BS,Mobile,Bahamas
,,,,
add,1242432,BS,Mobile,Bahamas
,,,,
add,1242433,BS,Mobile,Bahamas
,,,,
add,1242434,BS,Mobile,Bahamas
,,,,
add,1242435,BS,Mobile,Bahamas
,,,,
add,1242436,BS,Mobile,Bahamas
,,,,
add,1242437,BS,Mobile,Bahamas
,,,,
add,1242438,BS,Mobile,Bahamas
,,,,
add,1242439,BS,Mobile,Bahamas
,,,,
add,1242441,BS,Mobile,Bahamas
,,,,
add,1242442,BS,Mobile,Bahamas
,,,,
add,1242443,BS,Mobile,Bahamas
,,,,
add,1242445,BS,Mobile,Bahamas
,,,,
add,1242446,BS,Mobile,Bahamas
,,,,
add,1242447,BS,Mobile,Bahamas
,,,,
add,1242448,BS,Mobile,Bahamas
,,,,
add,1242449,BS,Mobile,Bahamas
,,,,
add,1242451,BS,Mobile,Bahamas
,,,,
add,1242452,BS,Mobile,Bahamas
,,,,
add,1242453,BS,Mobile,Bahamas
,,,,
add,1242454,BS,Mobile,Bahamas
,,,,
add,1242455,BS,Mobile,Bahamas
,,,,
add,1242456,BS,Mobile,Bahamas
,,,,
add,1242457,BS,Mobile,Bahamas
,,,,
add,1242458,BS,Mobile,Bahamas
,,,,
add,1242462,BS,Mobile,Bahamas
,,,,
add,1242463,BS,Mobile,Bahamas
,,,,
add,1242464,BS,Mobile,Bahamas
,,,,
add,1242465,BS,Mobile,Bahamas
,,,,
add,1242466,BS,Mobile,Bahamas
,,,,
add,1242467,BS,Mobile,Bahamas
,,,,
add,1242468,BS,Mobile,Bahamas
,,,,
add,124247,BS,Mobile,Bahamas
,,,,
add,1242481,BS,Mobile,Bahamas
,,,,
add,1242524,BS,Mobile,Bahamas
,,,,
add,1242525,BS,Mobile,Bahamas
,,,,
add,1242533,BS,Mobile,Bahamas
,,,,
add,1242535,BS,Mobile,Bahamas
,,,,
add,1242544,BS,Mobile,Bahamas
,,,,
add,1242551,BS,Mobile,Bahamas
,,,,
add,1242552,BS,Mobile,Bahamas
,,,,
add,1242553,BS,Mobile,Bahamas
,,,,
add,1242554,BS,Mobile,Bahamas
,,,,
add,1242556,BS,Mobile,Bahamas
,,,,
add,1242557,BS,Mobile,Bahamas
,,,,
add,1242558,BS,Mobile,Bahamas
,,,,
add,1242559,BS,Mobile,Bahamas
,,,,
add,1242565,BS,Mobile,Bahamas
,,,,
add,1242577,BS,Mobile,Bahamas
,,,,
add,1242636,BS,Mobile,Bahamas
,,,,
add,1242646,BS,Mobile,Bahamas
,,,,
add,1242727,BS,Mobile,Bahamas
,,,,
add,1242,BS,Other,Bahamas
,,,,
add,97377,BH,Mena Telecom Wimax,Bahrain
,,,,
add,97331,BH,Mobile,Bahrain
,,,,
add,97332,BH,Mobile,Bahrain
,,,,
add,973380,BH,Mobile,Bahrain
,,,,
add,973381,BH,Mobile,Bahrain
,,,,
add,973382,BH,Mobile,Bahrain
,,,,
add,973383,BH,Mobile,Bahrain
,,,,
add,973384,BH,Mobile,Bahrain
,,,,
add,973387,BH,Mobile,Bahrain
,,,,
add,973388,BH,Mobile,Bahrain
,,,,
add,973389,BH,Mobile,Bahrain
,,,,
add,97339,BH,Mobile,Bahrain
,,,,
add,9736670,BH,Mobile,Bahrain
,,,,
add,9736671,BH,Mobile,Bahrain
,,,,
add,9736672,BH,Mobile,Bahrain
,,,,
add,9736673,BH,Mobile,Bahrain
,,,,
add,9736674,BH,Mobile,Bahrain
,,,,
add,9736675,BH,Mobile,Bahrain
,,,,
add,9736676,BH,Mobile,Bahrain
,,,,
add,97336,BH,Mtc Mobile,Bahrain
,,,,
add,97337,BH,Mtc Mobile,Bahrain
,,,,
add,973663,BH,Mtc Mobile,Bahrain
,,,,
add,973666,BH,Mtc Mobile,Bahrain
,,,,
add,973669,BH,Mtc Mobile,Bahrain
,,,,
add,973,BH,Other,Bahrain
,,,,
add,97333,BH,Viva Mobile,Bahrain
,,,,
add,973340,BH,Viva Mobile,Bahrain
,,,,
add,973341,BH,Viva Mobile,Bahrain
,,,,
add,973342,BH,Viva Mobile,Bahrain
,,,,
add,973343,BH,Viva Mobile,Bahrain
,,,,
add,973344,BH,Viva Mobile,Bahrain
,,,,
add,973345,BH,Viva Mobile,Bahrain
,,,,
add,97335,BH,Viva Mobile,Bahrain
,,,,
add,9736300,BH,Viva Mobile,Bahrain
,,,,
add,9736333,BH,Viva Mobile,Bahrain
,,,,
add,9736361,BH,Viva Mobile,Bahrain
,,,,
add,9736366,BH,Viva Mobile,Bahrain
,,,,
add,88011,BD,Mobile,Bangladesh
,,,,
add,88015,BD,Mobile,Bangladesh
,,,,
add,88016,BD,Mobile,Bangladesh
,,,,
add,88017,BD,Mobile,Bangladesh
,,,,
add,88018,BD,Mobile,Bangladesh
,,,,
add,88019,BD,Mobile,Bangladesh
,,,,
add,880,BD,Other,Bangladesh
,,,,
add,1246256,BB,Digicel Mobile,Barbados
,,,,
add,1246257,BB,Digicel Mobile,Barbados
,,,,
add,1246258,BB,Digicel Mobile,Barbados
,,,,
add,1246259,BB,Digicel Mobile,Barbados
,,,,
add,124626,BB,Digicel Mobile,Barbados
,,,,
add,124682,BB,Digicel Mobile,Barbados
,,,,
add,124683,BB,Digicel Mobile,Barbados
,,,,
add,124684,BB,Digicel Mobile,Barbados
,,,,
add,124685,BB,Digicel Mobile,Barbados
,,,,
add,124623,BB,Mobile,Barbados
,,,,
add,124624,BB,Mobile,Barbados
,,,,
add,1246250,BB,Mobile,Barbados
,,,,
add,1246251,BB,Mobile,Barbados
,,,,
add,1246252,BB,Mobile,Barbados
,,,,
add,1246253,BB,Mobile,Barbados
,,,,
add,1246254,BB,Mobile,Barbados
,,,,
add,1246255,BB,Mobile,Barbados
,,,,
add,1246,BB,Other,Barbados
,,,,
add,37517,BY,Minsk,Belarus
,,,,
add,375255,BY,Mobile,Belarus
,,,,
add,375256,BY,Mobile,Belarus
,,,,
add,375257,BY,Mobile,Belarus
,,,,
add,375259,BY,Mobile,Belarus
,,,,
add,37529,BY,Mobile,Belarus
,,,,
add,37544,BY,Mobile,Belarus
,,,,
add,375292,BY,Mts Mobile,Belarus
,,,,
add,375295,BY,Mts Mobile,Belarus
,,,,
add,375297,BY,Mts Mobile,Belarus
,,,,
add,375298,BY,Mts Mobile,Belarus
,,,,
add,37533,BY,Mts Mobile,Belarus
,,,,
add,375,BY,Other,Belarus
,,,,
add,375602,BY,Telematic,Belarus
,,,,
add,32483,BE,Base Mobile,Belgium
,,,,
add,32484,BE,Base Mobile,Belgium
,,,,
add,32485,BE,Base Mobile,Belgium
,,,,
add,32486,BE,Base Mobile,Belgium
,,,,
add,32487,BE,Base Mobile,Belgium
,,,,
add,32488,BE,Base Mobile,Belgium
,,,,
add,32489,BE,Base Mobile,Belgium
,,,,
add,32770002,BE,Base Mobile,Belgium
,,,,
add,324659,BE,Lycatel Mobile,Belgium
,,,,
add,324660,BE,Lycatel Mobile,Belgium
,,,,
add,324661,BE,Lycatel Mobile,Belgium
,,,,
add,324662,BE,Lycatel Mobile,Belgium
,,,,
add,324663,BE,Lycatel Mobile,Belgium
,,,,
add,324664,BE,Lycatel Mobile,Belgium
,,,,
add,324651,BE,Mobile,Belgium
,,,,
add,324652,BE,Mobile,Belgium
,,,,
add,324653,BE,Mobile,Belgium
,,,,
add,324654,BE,Mobile,Belgium
,,,,
